CONTENT ID,CONTENT TYPE,MIRNA ID,SPECIES,EXPERIMENT ID,METHODS,Entrez GENE ID,COMMENTS
,NOTFOUND,,,,,,
16518.0,mirna,mmu-miR-700,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16519.0,mirna,mmu-miR-3473d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16520.0,mirna,mmu-miR-1839,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16521.0,mirna,mmu-miR-132,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16522.0,mirna,mmu-miR-1306,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16523.0,mirna,mmu-miR-467d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16524.0,mirna,mmu-miR-677,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16525.0,mirna,mmu-miR-183,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16526.0,mirna,mmu-miR-28a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16527.0,mirna,mmu-miR-28c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16528.0,mirna,mmu-miR-344,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16529.0,mirna,mmu-miR-5106,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16530.0,mirna,mmu-miR-669c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16531.0,mirna,mmu-miR-708,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16532.0,mirna,mmu-miR-92a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16533.0,mirna,mmu-miR-339,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16534.0,mirna,mmu-miR-29c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16535.0,mirna,mmu-miR-3535,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16536.0,mirna,mmu-let-7a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16537.0,mirna,mmu-let-7c-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16538.0,mirna,mmu-miR-130a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16539.0,mirna,mmu-miR-1a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16540.0,mirna,mmu-miR-24-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16541.0,mirna,mmu-miR-32,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16542.0,mirna,mmu-miR-421,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16543.0,mirna,mmu-miR-690,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16544.0,mirna,mmu-miR-192,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16545.0,mirna,mmu-miR-3473e,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16546.0,mirna,mmu-miR-5100,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16547.0,mirna,mmu-miR-106b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16548.0,mirna,mmu-miR-503,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16549.0,mirna,mmu-miR-1843b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16550.0,mirna,mmu-miR-877,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16551.0,mirna,mmu-miR-30c-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16552.0,mirna,mmu-let-7a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16553.0,mirna,mmu-let-7c-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16554.0,mirna,mmu-let-7f-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16555.0,mirna,mmu-let-7f-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16556.0,mirna,mmu-let-7k,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16557.0,mirna,mmu-miR-103-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16558.0,mirna,mmu-miR-103-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16559.0,mirna,mmu-miR-105,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16560.0,mirna,mmu-miR-106a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16561.0,mirna,mmu-miR-1187,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16562.0,mirna,mmu-miR-1188,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16563.0,mirna,mmu-miR-1190,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16564.0,mirna,mmu-miR-1191b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16565.0,mirna,mmu-miR-1192,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16566.0,mirna,mmu-miR-1193,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16567.0,mirna,mmu-miR-1194,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16568.0,mirna,mmu-miR-1197,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16569.0,mirna,mmu-miR-1224,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16570.0,mirna,mmu-miR-1231,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16571.0,mirna,mmu-miR-124,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16572.0,mirna,mmu-miR-1251,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16573.0,mirna,mmu-miR-1258,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16574.0,mirna,mmu-miR-125b-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16575.0,mirna,mmu-miR-1264,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16576.0,mirna,mmu-miR-126b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16577.0,mirna,mmu-miR-127,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16578.0,mirna,mmu-miR-128-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16579.0,mirna,mmu-miR-129-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16580.0,mirna,mmu-miR-129-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16581.0,mirna,mmu-miR-1298,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16582.0,mirna,mmu-miR-129b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16583.0,mirna,mmu-miR-130c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16584.0,mirna,mmu-miR-133a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16585.0,mirna,mmu-miR-133b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16586.0,mirna,mmu-miR-133c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16587.0,mirna,mmu-miR-134,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16588.0,mirna,mmu-miR-135a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16589.0,mirna,mmu-miR-135a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16590.0,mirna,mmu-miR-135a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16591.0,mirna,mmu-miR-136,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16592.0,mirna,mmu-miR-137,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16593.0,mirna,mmu-miR-138,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16594.0,mirna,mmu-miR-138-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16595.0,mirna,mmu-miR-138-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16596.0,mirna,mmu-miR-142a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16597.0,mirna,mmu-miR-142b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16598.0,mirna,mmu-miR-144,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16599.0,mirna,mmu-miR-145a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16600.0,mirna,mmu-miR-145b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16601.0,mirna,mmu-miR-147,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16602.0,mirna,mmu-miR-150,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16603.0,mirna,mmu-miR-152,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16604.0,mirna,mmu-miR-153,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16605.0,mirna,mmu-miR-154,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16606.0,mirna,mmu-miR-16-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16607.0,mirna,mmu-miR-16-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16608.0,mirna,mmu-miR-1668,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16609.0,mirna,mmu-miR-181a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16610.0,mirna,mmu-miR-181a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16611.0,mirna,mmu-miR-181b-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16612.0,mirna,mmu-miR-181b-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16613.0,mirna,mmu-miR-184,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16614.0,mirna,mmu-miR-187,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16615.0,mirna,mmu-miR-188,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16616.0,mirna,mmu-miR-1892,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16617.0,mirna,mmu-miR-1893,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16618.0,mirna,mmu-miR-1894,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16619.0,mirna,mmu-miR-1895,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16620.0,mirna,mmu-miR-1896,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16621.0,mirna,mmu-miR-1897,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16622.0,mirna,mmu-miR-1898,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16623.0,mirna,mmu-miR-1899,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16624.0,mirna,mmu-miR-18b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16625.0,mirna,mmu-miR-1900,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16626.0,mirna,mmu-miR-1901,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16627.0,mirna,mmu-miR-1902,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16628.0,mirna,mmu-miR-1903,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16629.0,mirna,mmu-miR-1904,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16630.0,mirna,mmu-miR-1905,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16631.0,mirna,mmu-miR-1906,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16632.0,mirna,mmu-miR-1907,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16633.0,mirna,mmu-miR-190b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16634.0,mirna,mmu-miR-1912,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16635.0,mirna,mmu-miR-1927,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16636.0,mirna,mmu-miR-1928,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16637.0,mirna,mmu-miR-1929,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16638.0,mirna,mmu-miR-1930,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16639.0,mirna,mmu-miR-1931,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16640.0,mirna,mmu-miR-1932,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16641.0,mirna,mmu-miR-1933,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16642.0,mirna,mmu-miR-1934,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16643.0,mirna,mmu-miR-1936,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16644.0,mirna,mmu-miR-1938,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16645.0,mirna,mmu-miR-193b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16646.0,mirna,mmu-miR-194-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16647.0,mirna,mmu-miR-1941,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16648.0,mirna,mmu-miR-1942,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16649.0,mirna,mmu-miR-1945,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16650.0,mirna,mmu-miR-1946b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16651.0,mirna,mmu-miR-1948,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16652.0,mirna,mmu-miR-1950,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16653.0,mirna,mmu-miR-1951,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16654.0,mirna,mmu-miR-1952,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16655.0,mirna,mmu-miR-1953,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16656.0,mirna,mmu-miR-1954,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16657.0,mirna,mmu-miR-1956,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16658.0,mirna,mmu-miR-1957a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16659.0,mirna,mmu-miR-1957b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16660.0,mirna,mmu-miR-1958,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16661.0,mirna,mmu-miR-195a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16662.0,mirna,mmu-miR-195b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16663.0,mirna,mmu-miR-1960,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16664.0,mirna,mmu-miR-1961,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16665.0,mirna,mmu-miR-1962,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16666.0,mirna,mmu-miR-1963,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16667.0,mirna,mmu-miR-1964,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16668.0,mirna,mmu-miR-1966,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16669.0,mirna,mmu-miR-1967,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16670.0,mirna,mmu-miR-1968,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16671.0,mirna,mmu-miR-1969,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16672.0,mirna,mmu-miR-196a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16673.0,mirna,mmu-miR-1970,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16674.0,mirna,mmu-miR-1971,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16675.0,mirna,mmu-miR-1982,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16676.0,mirna,mmu-miR-19b-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16677.0,mirna,mmu-miR-19b-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16678.0,mirna,mmu-miR-1a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16679.0,mirna,mmu-miR-1a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16680.0,mirna,mmu-miR-1b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16681.0,mirna,mmu-miR-201,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16682.0,mirna,mmu-miR-202,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16683.0,mirna,mmu-miR-205,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16684.0,mirna,mmu-miR-207,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16685.0,mirna,mmu-miR-208a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16686.0,mirna,mmu-miR-208b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16687.0,mirna,mmu-miR-20b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16688.0,mirna,mmu-miR-211,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16689.0,mirna,mmu-miR-212,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16690.0,mirna,mmu-miR-2136,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16691.0,mirna,mmu-miR-2139,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16692.0,mirna,mmu-miR-214,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16693.0,mirna,mmu-miR-215,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16694.0,mirna,mmu-miR-216a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16695.0,mirna,mmu-miR-216b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16696.0,mirna,mmu-miR-216c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16697.0,mirna,mmu-miR-217,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16698.0,mirna,mmu-miR-218-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16699.0,mirna,mmu-miR-2183,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16700.0,mirna,mmu-miR-219a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16701.0,mirna,mmu-miR-219a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16702.0,mirna,mmu-miR-219a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16703.0,mirna,mmu-miR-219b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16704.0,mirna,mmu-miR-219c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16705.0,mirna,mmu-miR-21b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16706.0,mirna,mmu-miR-21c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16707.0,mirna,mmu-miR-223,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16708.0,mirna,mmu-miR-24-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16709.0,mirna,mmu-miR-26a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16710.0,mirna,mmu-miR-26a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16711.0,mirna,mmu-miR-2861,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16712.0,mirna,mmu-miR-28b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16713.0,mirna,mmu-miR-290a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16714.0,mirna,mmu-miR-290b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16715.0,mirna,mmu-miR-291a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16716.0,mirna,mmu-miR-291b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16717.0,mirna,mmu-miR-292a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16718.0,mirna,mmu-miR-292b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16719.0,mirna,mmu-miR-293,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16720.0,mirna,mmu-miR-294,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16721.0,mirna,mmu-miR-295,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16722.0,mirna,mmu-miR-297a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16723.0,mirna,mmu-miR-297b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16724.0,mirna,mmu-miR-297c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16725.0,mirna,mmu-miR-299a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16726.0,mirna,mmu-miR-299b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16727.0,mirna,mmu-miR-29b-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16728.0,mirna,mmu-miR-300,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16729.0,mirna,mmu-miR-301b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16730.0,mirna,mmu-miR-302a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16731.0,mirna,mmu-miR-302b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16732.0,mirna,mmu-miR-302c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16733.0,mirna,mmu-miR-302d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16734.0,mirna,mmu-miR-3058,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16735.0,mirna,mmu-miR-3059,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16736.0,mirna,mmu-miR-3060,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16737.0,mirna,mmu-miR-3061,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16738.0,mirna,mmu-miR-3062,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16739.0,mirna,mmu-miR-3063,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16740.0,mirna,mmu-miR-3064,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16741.0,mirna,mmu-miR-3065,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16742.0,mirna,mmu-miR-3066,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16743.0,mirna,mmu-miR-3067,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16744.0,mirna,mmu-miR-3069,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16745.0,mirna,mmu-miR-3070,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16746.0,mirna,mmu-miR-3070-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16747.0,mirna,mmu-miR-3071,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16748.0,mirna,mmu-miR-3072,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16749.0,mirna,mmu-miR-3073a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16750.0,mirna,mmu-miR-3073b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16751.0,mirna,mmu-miR-3074,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16752.0,mirna,mmu-miR-3074-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16753.0,mirna,mmu-miR-3074-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16754.0,mirna,mmu-miR-3075,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16755.0,mirna,mmu-miR-3076,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16756.0,mirna,mmu-miR-3077,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
